# Compiler-generated functions without standalone source implementations.
address,name,symbol,type,source
0x00416D90,LevelRunSmallFunctionView::ClearObjectField134,,synthetic,src/LEVEL/LEVELRUN.CPP
0x00416E70,LevelRunSmallFunctionView::ApplyManagedEntityStateResetPacket,,synthetic,src/LEVEL/LEVELRUN.CPP
0x00417AB0,LevelVtSmallFunctionView::InitializeManagedEntityChildSlotRecord,,synthetic,src/LEVEL/LEVELVT.CPP
0x00417AD0,DeleteLevelChunkObjectBaseWrapper17AD0,,synthetic,src/LEVEL/LEVELVT.CPP
0x00417B00,LevelVtSmallFunctionView::SetRectFromBounds,,synthetic,src/LEVEL/LEVELVT.CPP
0x00417B30,LevelTwoDwordPairVariantView::copy_two_dword_pair_variant,,synthetic,src/LEVEL/LEVELVT.CPP
0x00417B50,,??_GManagedEntityPacketBase@@UAEPAXI@Z,synthetic,src/LEVEL/LEVELRUNPACKET.H
0x00417B80,,??_EManagedEntityPacket23@@UAEPAXI@Z,synthetic,src/LEVEL/LEVELRUNPACKET.H
0x00417BB0,,??_EManagedEntityPacket27@@UAEPAXI@Z,synthetic,src/LEVEL/LEVELRUNPACKET.H
0x00417BE0,,??_EManagedEntityPacket28@@UAEPAXI@Z,synthetic,src/LEVEL/LEVELRUNPACKET.H
0x00417C10,,??_EManagedEntityStateResetPacket@@UAEPAXI@Z,synthetic,src/LEVEL/LEVELRUNPACKET.H
0x00417C40,,??_EManagedEntityPacket2A@@UAEPAXI@Z,synthetic,src/LEVEL/LEVELRUNPACKET.H
0x00417C70,,??_EManagedEntityPacket24@@UAEPAXI@Z,synthetic,src/LEVEL/LEVELRUNPACKET.H
0x00417CA0,,??_EManagedEntityPacket25@@UAEPAXI@Z,synthetic,src/LEVEL/LEVELRUNPACKET.H
0x00417CD0,,??_EManagedEntityPacket26@@UAEPAXI@Z,synthetic,src/LEVEL/LEVELRUNPACKET.H
0x00417D00,DeleteLevelChunkObjectBaseWrapper17D00,,synthetic,src/ENGINE/CORE/LINKSCF.CPP
0x00417D30,ReadEffStreamU16ToField30,,synthetic,src/ENGINE/CORE/LINKSCF.CPP
0x00417D50,LinkScfAutoEffDeleteView::Delete17D50,,synthetic,src/ENGINE/CORE/LINKSCF.CPP
0x00417F80,LevelVtSmallFunctionView::AppendProjectilePoolObject,,synthetic,src/LEVEL/LEVELVT.CPP
0x00418300,DeleteProjectilePoolAuto,,synthetic,src/ENGINE/CORE/LINKSCF.CPP
0x00418C90,GetIndexedLevelModeValue110,,synthetic,src/ENGINE/CORE/LINKSCF.CPP
0x004193F0,LevelManagedEntityActiveGroupView::HasStreamDirtyChildren,,synthetic,src/LEVEL/LEVELRUN.CPP
0x00419440,LevelManagedEntityActiveGroupView::HasDirtyChildren,,synthetic,src/LEVEL/LEVELRUN.CPP
0x00419970,PLAS manager render-entry `adjustor thunk' (-0xb0),,synthetic,src/LEVEL/LEVELVTPLAS.CPP
0x0041A320,LevelVtSmallFunctionView::GetProjectileGeometryRotatedPair,,synthetic,src/LEVEL/LEVELVT.CPP
0x0041AF50,Projectile deleting-destructor `adjustor thunk' (-0x138),,synthetic,src/ENGINE/CORE/LINKSCFPROJECTILE.CPP
0x0041B990,LinkScfSmallFunctionView::ClearManagedEntityGroupChildActiveFlag,,synthetic,src/ENGINE/CORE/LINKSCF.CPP
0x0041C330,DeleteCountedChildTableStreamAuto,,synthetic,src/LEVEL/LEVELVT.CPP
0x0041C400,DeleteLevelChunkObjectBaseWrapper1C400,,synthetic,src/LEVEL/LEVELVT.CPP
0x0041C440,DeleteLevelChunkObjectBaseWrapper1C440,,synthetic,src/LEVEL/LEVELVT.CPP
0x0041C5C0,DeleteLevelChunkObjectBaseWrapper1C5C0,,synthetic,src/LEVEL/LEVELVT.CPP
0x0041C600,DeleteLevelChunkObjectBaseWrapper1C600,,synthetic,src/LEVEL/LEVELVT.CPP
0x0041C640,DeleteLevelChunkObjectBaseWrapper1C640,,synthetic,src/LEVEL/LEVELVT.CPP
0x0041D010,LevelVtSmallFunctionView::GetManagedEntityInteractionPoint,,synthetic,src/LEVEL/LEVELVT.CPP
0x0041DD70,DeleteGmobChunkType14ObjectAuto,,synthetic,src/LEVEL/LEVELVT.CPP
0x0041DF90,LevelVtSmallFunctionView::SwapObjectChildSlots128,,synthetic,src/LEVEL/LEVELVT.CPP
0x0041E8C0,DeleteCompositeLevelChunkChildrenWrapper1E8C0,,synthetic,src/ENGINE/CORE/LINKSCF.CPP
0x0041F960,DeleteCompositeLevelChunkChildrenWrapper1F960,,synthetic,src/LEVEL/LEVELVT.CPP
0x0041FB70,DeleteLevelChunkObjectBaseWrapper1FB70,,synthetic,src/LEVEL/LEVELVT.CPP
0x00420AB0,DeleteThreeOptionalRecordChunkObjectAuto,,synthetic,src/LEVEL/LEVELVT.CPP
0x00420B20,DeleteCompositeLevelChunkChildrenWrapper20B20,,synthetic,src/ENGINE/CORE/LINKSCF.CPP
0x00420B50,ReadLittleEndianU32FromBytes,,synthetic,src/ENGINE/CORE/LINKSCF.CPP
0x004213D0,LevelRunSmallFunctionView::CopyNodeChunkRecordFixedPointPosition,,synthetic,src/LEVEL/LEVELRUN.CPP
0x004213F0,LevelRunSmallFunctionView::CopyNodeChunkRecordTileXY,,synthetic,src/LEVEL/LEVELRUN.CPP
0x00421410,LevelTwoDwordPairSourceView::copy_two_dword_pair_from_this,,synthetic,src/LEVEL/LEVELRUN.CPP
0x00422350,DeleteBallChunkEntryAuto,,synthetic,src/ENGINE/CORE/LINKSCF.CPP
0x00422F70,DeleteCollChunkManagerAuto,,synthetic,src/LEVEL/LEVELVT.CPP
0x00422FB0,DeleteCollChunkObject0B0C,,synthetic,src/LEVEL/LEVELVT.CPP
0x00422FE0,DeleteCollChunkObject12,,synthetic,src/LEVEL/LEVELVT.CPP
0x00423010,DeleteCollChunkObject1B,,synthetic,src/LEVEL/LEVELVT.CPP
0x00423060,DeleteCollChunkObjectWrapper23060,,synthetic,src/LEVEL/LEVELVT.CPP
0x00424C30,DeleteMineChunkManagerAuto,,synthetic,src/ENGINE/CORE/LINKSCF.CPP
0x004266E0,DeleteLiftChunkManagerAuto,,synthetic,src/ENGINE/CORE/LINKSCF.CPP
0x004267A0,LinkScfSmallFunctionView::CopyFourDwordBlock,,synthetic,src/ENGINE/CORE/LINKSCF.CPP
0x004267F0,LinkScfSmallFunctionView::ResetRockChunkObjectRuntimeState,,synthetic,src/ENGINE/CORE/LINKSCF.CPP
0x004274F0,DeleteRockChunkManagerAuto,,synthetic,src/LEVEL/LEVELVT.CPP
0x00427AA0,DeleteTileFlag1CChunkObjectAuto,,synthetic,src/LEVEL/LEVELVT.CPP
0x00427AF0,LinkScfSmallFunctionView::ResetCaptureTriggerChunkObjectRuntimeState,,synthetic,src/ENGINE/CORE/LINKSCF.CPP
0x004287D0,DeleteCaptureTriggerChunkManagerAuto,,synthetic,src/ENGINE/CORE/LINKSCF.CPP
0x004288D0,LinkScfSmallFunctionView::ResetLasrChunkObjectRuntimeState,,synthetic,src/ENGINE/CORE/LINKSCF.CPP
0x00429E50,LinkScfSmallFunctionView::CopyFixedPointPointToPixelPoint,,synthetic,src/ENGINE/CORE/LINKSCF.CPP
0x00429E80,LinkScfSmallFunctionView::SetObjectFields18_1c_20,,synthetic,src/ENGINE/CORE/LINKSCF.CPP
0x00429EA0,DeleteLasrChunkManagerAuto,,synthetic,src/ENGINE/CORE/LINKSCF.CPP
0x0042B9C0,add_two_dword_values,,synthetic,src/ENGINE/CORE/LINKSCF.CPP
0x0042B9E0,LinkScfSmallFunctionView::InitializeThreeDwordPointFromValues,,synthetic,src/ENGINE/CORE/LINKSCF.CPP
0x0042BA10,DeleteTramChunkManagerAuto,,synthetic,src/ENGINE/CORE/LINKSCF.CPP
0x0042C9B0,DeletePgunChunkManagerAuto,,synthetic,src/LEVEL/LEVELVT.CPP
0x0042E4D0,DeleteIceChunkManagerAuto,,synthetic,src/LEVEL/LEVELVT.CPP
0x0042FBA0,DeleteMoveChunkManagerAuto,,synthetic,src/LEVEL/LEVELSTAT.CPP
0x004322E0,delete_primary_context_adjusted `scalar deleting destructor' adjustor wrapper (-0x90),,synthetic,src/GAME.CPP
0x00432350,DeleteQueuedRenderPointSinkWrapperAuto,,synthetic,src/LEVEL/LEVELSTAT.CPP
0x004323C0,set_queued_render_point_sink_field_0x30,,synthetic,src/ENGINE/GDI/VSGDI.CPP
0x004324A0,CacheObjectField44AsCurrentContext,,synthetic,src/SHELL/PRIMARY.CPP
0x004324D0,is_object_field_0x44_current_context,,synthetic,src/SHELL/PRIMARY.CPP
0x00432870,ClearWindowOwnerRuntimeFields,,synthetic,src/ENGINE/GDI/VSWINDOW.CPP
0x00432A30,InitializeStatusIndicatorPointSinkEntryAuto,,synthetic,src/LEVEL/LEVELSTAT.CPP
0x00432A60,DeleteQueuedVariantChildSlotRenderPointSinkAuto,,synthetic,src/LEVEL/LEVELSTAT.CPP
0x00432A90,DeleteStatusIndicatorPointSinkEntryAuto,,synthetic,src/LEVEL/LEVELSTAT.CPP
0x00434F50,DispatchLevelStatusCallbackIfActive,,synthetic,src/LEVEL/LEVELSTAT.CPP
0x00439400,DeletePackagedSpriteRenderEntryAuto,,synthetic,src/LEVEL/LEVELSTAT.CPP
0x00439490,DeleteReconstructedLevelScreenAuto,,synthetic,src/GAME.CPP
0x004395C0,DeleteQueuedRenderSinkEntryA,,synthetic,src/LEVEL/LEVELSTAT.CPP
0x004395F0,DeleteQueuedRenderPointSinkFinalizeAuto,,synthetic,src/LEVEL/LEVELSTAT.CPP
0x00439620,DeleteQueuedRenderSinkEntryB,,synthetic,src/LEVEL/LEVELSTAT.CPP
0x00439650,DeleteQueuedRenderPointSinkAuto,,synthetic,src/LEVEL/LEVELSTAT.CPP
0x00439680,DeleteQueuedRenderSinkEntryC,,synthetic,src/LEVEL/LEVELSTAT.CPP
0x004396B0,DeleteQueuedRenderSinkEntryD,,synthetic,src/LEVEL/LEVELSTAT.CPP
0x004396E0,DeleteRenderPointRectSinkEntryAuto,,synthetic,src/LEVEL/LEVELSTAT.CPP
0x00439760,QueueRenderStatePushHelper,,synthetic,src/LEVEL/LEVELSTAT.CPP
0x004397D0,QueueRenderStatePopHelper,,synthetic,src/GAME.CPP
0x00439860,QueueSurfaceRectHelperSlot00,,synthetic,src/LEVEL/LEVELSTAT.CPP
0x004398D0,AppendThisToPointerQueue,,synthetic,src/LEVEL/LEVELSTAT.CPP
0x00439900,AppendRenderEntryToPointerQueueB,,synthetic,src/LEVEL/LEVELSTAT.CPP
0x00439930,AppendRenderEntryToPointerQueueC,,synthetic,src/LEVEL/LEVELSTAT.CPP
0x0043A450,delete_adjusted_resource_window_owner_buffer_0043a450 `scalar deleting destructor' adjustor wrapper (-0x90),,synthetic,src/FRONTEND/SCREENVT.CPP
0x00442130,LevelTwoShortPointView::CopyTwoShortPoint,,synthetic,src/LEVEL/LEVELSTAT.CPP
0x00442150,LevelTwoShortPointView::CopyTwoShortPointVariant,,synthetic,src/LEVEL/LEVELSTAT.CPP
0x00442170,LevelFourShortRectView::ClearFourShortRect,,synthetic,src/LEVEL/LEVELSTAT.CPP
0x00442270,QueueAlignedZrleChildOverlayIfDirty,,synthetic,src/LEVEL/LEVELSTAT.CPP
0x00442CA0,LevelScreenActionButtonLayoutAuto::Position,,synthetic,src/LEVEL/LEVELSTAT.CPP
0x004432A0,LevelActionPanelCodeView::MapActionPanelCode14To8,,synthetic,src/LEVEL/LEVELSTAT.CPP
0x00443850,MenuSelectorXorFieldView::RecomputeField104FromXor,,synthetic,src/FRONTEND/MENUSEL.CPP
0x00443870,update_action_button_field_0x104_from_fields_0x130_xor_0xd0,,synthetic,src/FRONTEND/MENUSEL.CPP
0x004438B0,delete_aligned_zrle_child_overlay_adjusted_a `scalar deleting destructor' adjustor wrapper (-0x90),,synthetic,src/FRONTEND/MENUSEL.CPP
0x004438F0,delete_aligned_zrle_child_overlay_adjusted_b `scalar deleting destructor' adjustor wrapper (-0x90),,synthetic,src/FRONTEND/MENUSEL.CPP
0x00443950,delete_base_mode_action_button_adjusted `scalar deleting destructor' adjustor wrapper (-0x90),,synthetic,src/FRONTEND/MENUSEL.CPP
0x004439F0,DeleteLevelScreenActionPanelAuto,,synthetic,src/LEVEL/LEVELSTAT.CPP
0x00443AB0,delete_resource_geometry_child_from_rect_adjusted `scalar deleting destructor' adjustor wrapper (-0x90),,synthetic,src/FRONTEND/MENUSEL.CPP
0x00444DD0,Pause-dialog layout forwarding thunk,,synthetic,src/FRONTEND/MENUSEL.CPP
0x004452A0,LevelTwoShortPointView::AddTwoShortPointInPlace,,synthetic,src/LEVEL/LEVELSTAT.CPP
0x004452C0,LevelTwoShortPointView::SubtractTwoShortPointInPlace,,synthetic,src/LEVEL/LEVELSTAT.CPP
0x00445350,delete_level_screen_pause_dialog `scalar deleting destructor' adjustor wrapper (-0x90),,synthetic,src/LEVEL/LEVELSTAT.CPP
0x00445390,Pause-dialog deleting-destructor `adjustor thunk' (-0x14),,synthetic,src/LEVEL/LEVELSTAT.CPP
0x00447170,DeleteFramedScreenRenderChildEntryAAuto,,synthetic,src/LEVEL/LEVELSTAT.CPP
0x004471A0,DeleteFramedScreenRenderChildEntryBAuto,,synthetic,src/LEVEL/LEVELSTAT.CPP
0x004472B0,DeleteBaseModeObjectAuto,,synthetic,src/LEVEL/LEVELSTAT.CPP
0x00447DB0,LoadMainGameVariantZrleListResourceAuto,,synthetic,src/RESOURCE/VARLOAD.CPP
0x00447E30,LoadMainGameVariantListResourceAuto,,synthetic,src/RESOURCE/VARLOAD.CPP
0x00447EB0,LoadMainGameVariantBitmapResourceAuto,,synthetic,src/RESOURCE/VARLOAD.CPP
0x00447F30,LoadMainGameVariantPaletteResourceAuto,,synthetic,src/RESOURCE/VARLOAD.CPP
0x00448030,LoadMainGameVariantTwoArrayListResourceAuto,,synthetic,src/RESOURCE/VARLOAD.CPP
0x00449170,DeleteOptionsScreenAuto,,synthetic,src/FRONTEND/MAINMENU.CPP
0x00449EA0,RequestLevelSelectionTransitionMode5,,synthetic,src/FRONTEND/MAINMENU.CPP
0x00449EC0,RequestLevelSelectionTransitionMode2,,synthetic,src/FRONTEND/MAINMENU.CPP
0x0044A940,DeleteLevelSelectionScreenAuto,,synthetic,src/FRONTEND/MAINMENU.CPP
0x0044A9D0,DeleteLevelSelectionModeAuto,,synthetic,src/GAME.CPP
0x0044AA70,ResetLevelStatusChildCursor,,synthetic,src/LEVEL/LEVELSTAT.CPP
0x0044C0D0,DeleteRegistrationInfoScreenAuto,,synthetic,src/GAME.CPP
0x0044E620,DeleteMenuSelectorEntryAuto,,synthetic,src/FRONTEND/MENUSEL.CPP
0x0044E650,delete_aligned_zrle_child_overlay_adjusted_c `scalar deleting destructor' adjustor wrapper (-0x90),,synthetic,src/FRONTEND/MENUSEL.CPP
0x0044E690,DeleteMenuSelectorManagerAuto,,synthetic,src/FRONTEND/MENUSEL.CPP
0x0044FFC0,DeleteQueuedVariantRangeEntryAuto,?DeleteQueuedVariantRangeEntryAuto@@YIPAXPAX0E@Z,synthetic,src/FRONTEND/MENUSEL.CPP
0x0044FFF0,DeleteQueuedVariantChildSlotManagerAuto,,synthetic,src/FRONTEND/MENUSEL.CPP
0x004509F0,FinishPaintballSequenceToMainMenu,,synthetic,src/FRONTEND/MAINMENU.CPP
0x004510E0,DeletePaintballSequenceScreenAuto,,synthetic,src/FRONTEND/MAINMENU.CPP
0x004511C0,DeleteBaseModeObjectVariantAuto,,synthetic,src/LEVEL/LEVELSTAT.CPP
0x00452370,DeletePasswordEntryScreenAuto,,synthetic,src/FRONTEND/MAINMENU.CPP
0x00452EC0,DeleteNetworkLobbyPeerClearCloseStream,,synthetic,src/ENGINE/MEDIA/EFFSTRM.CPP
0x00452EF0,DeleteNetworkLobbyPeerDirtyConfirmStream,,synthetic,src/ENGINE/MEDIA/EFFSTRM.CPP
0x00452F20,DeleteNetworkLobbyVsnetRuntimeAuto,,synthetic,src/ENGINE/MEDIA/EFFSTRM.CPP
0x00453120,DeleteNetworkLevelChunkDeltaStreamAuto,,synthetic,src/LEVEL/LEVELRUN.CPP
0x00455DE0,DeleteNetworkLobbyScreenAuto,,synthetic,src/FRONTEND/MAINMENU.CPP
0x00455EB0,DeleteNetworkLobbyTransportControllerAuto,,synthetic,src/GAME.CPP
0x004583C0,DeleteDibDisplayStateVariantAuto,,synthetic,src/ENGINE/GDI/VSGDI.CPP
0x004599B0,DeleteRenderDispatchQueueAuto,,synthetic,src/ENGINE/CORE/VSINIT.CPP
0x0045E8D0,DestroyIntZrleListResourceAndFreeAuto,,synthetic,src/RESOURCE/VARLOAD.CPP
0x0045EA10,DeleteColResourceAuto,,synthetic,src/RESOURCE/VARLOAD.CPP
0x0045EB50,DeleteGamiResourceAuto,,synthetic,src/RESOURCE/VARLOAD.CPP
0x0045EBE0,DestroyPtchResourceAuto,,synthetic,src/RESOURCE/VARLOAD.CPP
0x0045EC10,DestroyTuneResourceAuto,,synthetic,src/RESOURCE/VARLOAD.CPP
0x0045EC40,DestroyPresResourceAuto,,synthetic,src/LEVEL/DEMO.CPP
0x004628E0,,??_GVsNetEffStreamChannelState@@UAEPAXI@Z,synthetic,src/ENGINE/MEDIA/VSSTRM.H
0x00462900,,??_EVsNetEffStreamBase@@UAEPAXI@Z,synthetic,src/ENGINE/MEDIA/VSSTRM.H
0x00462940,,??_GVsNetDualHandleEffStream@@UAEPAXI@Z,synthetic,src/ENGINE/MEDIA/VSSTRM.H
0x00462990,,??_EVsNetTimedEffStream@@UAEPAXI@Z,synthetic,src/ENGINE/MEDIA/VSSTRM.H
0x00462A20,DeleteSimpleEffTransportRecordSlotAuto,,synthetic,src/ENGINE/NET/VSNET.CPP
0x00462A40,DeleteEffTransportRecordBufferAuto,,synthetic,src/ENGINE/NET/VSNET.CPP
0x00462AD0,DeleteEffTransportRuntimeGlobalsAuto,,synthetic,src/ENGINE/NET/VSNET.CPP
0x00462B80,DeleteEffStreamBaseAuto,,synthetic,src/ENGINE/NET/VSNETSTR.CPP
0x00462BA0,,??_EVsNetDualHandleEffStream@@WFI@AEPAXI@Z,synthetic,src/ENGINE/MEDIA/VSSTRM.H
0x00462BB0,,??_EVsNetRuntimeChannelStack@@$4PPPPPPPM@A@AEPAXI@Z,synthetic,src/ENGINE/MEDIA/VSSTRM.H
0x00462BC0,,??_GVsNetRuntimeChannelStack@@UAEPAXI@Z,synthetic,src/ENGINE/MEDIA/VSSTRM.H
0x00462C20,WriteGlobalSession virtual-base `vtordisp adjustor' (+0x108),,synthetic,src/ENGINE/MEDIA/VSSTRM.H
0x00462C30,WriteGlobalSession virtual-base `vbtable adjustor' (-0x38),,synthetic,src/ENGINE/MEDIA/VSSTRM.H
0x00462C40,ClaimRecord virtual-base `vtordisp adjustor' (+0x108),,synthetic,src/ENGINE/MEDIA/VSSTRM.H
0x00462C50,ClaimRecord virtual-base `vbtable adjustor' (-0x38),,synthetic,src/ENGINE/MEDIA/VSSTRM.H
0x00462C60,,??_EVsNetRuntimeChannelStack@@$4PPPPPPPM@KI@AEPAXI@Z,synthetic,src/ENGINE/MEDIA/VSSTRM.H
0x00462C70,WriteGlobalSession virtual-base `vtordisp adjustor' (+0x90),,synthetic,src/ENGINE/MEDIA/VSSTRM.H
0x00462C80,ClaimRecord virtual-base `vtordisp adjustor' (+0x90),,synthetic,src/ENGINE/MEDIA/VSSTRM.H
0x00462C90,VsNetRuntimeChannelStack::DualStreamRet8 `vtordisp adjustor',,synthetic,src/ENGINE/MEDIA/VSSTRM.H
0x00462CA0,,??_EVsNetRuntimeChannelCore@@$4PPPPPPPM@A@AEPAXI@Z,synthetic,src/ENGINE/MEDIA/VSSTRM.H
0x00462CB0,VsNetRuntimeChannelCore::`scalar deleting destructor',,function,src/ENGINE/MEDIA/VSSTRM.H
0x00462CF0,VsNetRuntimeChannelCore::ClearPendingWrite `vtordisp adjustor',,synthetic,src/ENGINE/MEDIA/VSSTRM.H
0x00462D20,,??_EVsNetRuntimeChannelCore@@$4PPPPPPPM@DA@AEPAXI@Z,synthetic,src/ENGINE/MEDIA/VSSTRM.H
0x00462D30,VsNetRuntimeChannelCore::WriteGlobalSession `vtordisp adjustor',,synthetic,src/ENGINE/MEDIA/VSSTRM.H
0x00462D40,VsNetRuntimeChannelCore::ClaimRecord `vtordisp adjustor',,synthetic,src/ENGINE/MEDIA/VSSTRM.H
0x00462D50,,??_EVsNetRuntimeChannelCore@@$4PPPPPPPM@KI@AEPAXI@Z,synthetic,src/ENGINE/MEDIA/VSSTRM.H
0x00462D60,WriteGlobalSession virtual-base `vtordisp adjustor' (-0x78),,synthetic,src/ENGINE/MEDIA/VSSTRM.H
0x00462D70,ClaimRecord virtual-base `vtordisp adjustor' (-0x78),,synthetic,src/ENGINE/MEDIA/VSSTRM.H
0x00462D80,,??_EVsNetTimedEffStream@@$4PPPPPPPM@HI@AEPAXI@Z,synthetic,src/ENGINE/MEDIA/VSSTRM.H
0x00462DA0,,??_EVsNetCompositeEffTransportStack@@$4PPPPPPPM@A@AEPAXI@Z,synthetic,src/ENGINE/MEDIA/VSSTRM.H
0x00462DB0,,??_EVsNetCompositeEffTransportStack@@UAEPAXI@Z,synthetic,src/ENGINE/MEDIA/VSSTRM.H
0x00462E00,,??_EVsNetCompositeEffTransportStack@@$4PPPPPPPM@DA@AEPAXI@Z,synthetic,src/ENGINE/MEDIA/VSSTRM.H
0x00462E20,,??_EVsNetCompositeEffTransportStack@@$4PPPPPPPM@KI@AEPAXI@Z,synthetic,src/ENGINE/MEDIA/VSSTRM.H
0x00462E50,,?DualStreamRet8@VsNetCompositeEffTransportStack@@$4PPPPPPPM@A@AEXHPAX@Z,synthetic,src/ENGINE/MEDIA/VSSTRM.H
0x00466BC0,HelperUploadStateMarkerView::PushHelperUploadStateMarker,,synthetic,src/ENGINE/GDI/VSGDI.CPP
0x00466BD0,PopHelperUploadStateMarker,,synthetic,src/ENGINE/GDI/VSGDI.CPP
0x00467040,HelperUploadRectEntryView::Clear,,synthetic,src/ENGINE/GDI/VSGDI.CPP
0x004679E0,PackagedRectQueueAllocatorView::AllocateNextPackagedRectQueueEntry,,synthetic,src/LEVEL/DRAWTEXT.CPP
0x00469900,delete_buffered_resource_geometry_child `scalar deleting destructor' adjustor wrapper (-0x90),,synthetic,src/LEVEL/LEVELSTAT.CPP
0x004699A0,delete_single_child_overlay_owner `scalar deleting destructor' adjustor wrapper (-0x90),,synthetic,src/LEVEL/DRAWTEXT.CPP
0x004699D0,delete_resource_sprite_geometry_child `scalar deleting destructor' adjustor wrapper (-0x90),,synthetic,src/LEVEL/DRAWTEXT.CPP
0x00469C00,delete_resource_sprite_geometry_child_adjusted_a `scalar deleting destructor' adjustor wrapper (-0x90),,synthetic,src/LEVEL/DRAWTEXT.CPP
0x00469C30,delete_resource_sprite_geometry_child_adjusted_b `scalar deleting destructor' adjustor wrapper (-0x90),,synthetic,src/LEVEL/DRAWTEXT.CPP
0x0046B3B0,GameCursorRenderClientAuto::SetListResourceEntry,,synthetic,src/LEVEL/LEVELSTAT.CPP
0x0046DAF0,StatusPoint2DView::Set,,synthetic,src/ENGINE/GDI/GDISTATUSVT.CPP
0x0046DB10,GdiPoint2DView::Copy,,synthetic,src/ENGINE/GDI/GDIVT.CPP
0x0046DB40,CompactHelperSubobjectSlot0,,synthetic,src/ENGINE/GDI/VSGDI.CPP
0x0046DB50,CompactHelperSubobjectSlot1,,synthetic,src/ENGINE/GDI/VSGDI.CPP
0x0046DB60,CompactHelperSubobjectSlot2,,synthetic,src/ENGINE/GDI/VSGDI.CPP
0x0046DB70,CompactHelperSubobjectSlot3,,synthetic,src/ENGINE/GDI/VSGDI.CPP
0x0046DB80,CompactHelperSubobjectSlot4,,synthetic,src/ENGINE/GDI/VSGDI.CPP
0x0046DB90,CompactHelperSubobjectSlot5,,synthetic,src/ENGINE/GDI/VSGDI.CPP
0x0046DBA0,FillHelperSurfaceRectCommandAdjustmentThunk,,synthetic,src/ENGINE/GDI/VSGDI.CPP
0x0046DBB0,ForwardBitmapCommandToAdjustedSurfaceThunk,,synthetic,src/ENGINE/GDI/VSGDI.CPP
0x0046DBF0,BlitBitmapRowsToScanlinesAdjustmentThunk,,synthetic,src/ENGINE/GDI/VSGDI.CPP
0x0046DC00,CompactHelperSubobjectSlot9,,synthetic,src/ENGINE/GDI/VSGDI.CPP
0x0046DC10,SetHelperTargetRenderExtentAdjustmentThunk,,synthetic,src/ENGINE/GDI/VSGDI.CPP
0x0046DC20,CompactHelperSubobjectSlot11,,synthetic,src/ENGINE/GDI/VSGDI.CPP
0x0046DC30,ApplyHelperTargetPaletteAdjustmentThunk,,synthetic,src/ENGINE/GDI/VSGDI.CPP
0x0046DC40,PresentCompactResourceGeometryHelperAdjustmentThunk,,synthetic,src/ENGINE/GDI/VSGDI.CPP
0x0046DC70,GetHelperTargetTokenAdjustmentThunk,,synthetic,src/ENGINE/GDI/VSGDI.CPP
0x0046DCB0,CompactHelperSubobjectSlot17,?CompactHelperSubobjectSlot17@@YIXPAX@Z,synthetic,src/ENGINE/GDI/GDISUBVT.CPP
